,txt,label
33330,룸메이트 1기 그냥 그데로 했으면 좋겠는데 ㅠㅠㅠㅠ 1기 룸메이트 했던 사람들이 더 좋았는데 ㅠ이렇게 아쉽게 가버린다니 ㅠ 평생 잊지 못할거예요 ㅠ 그냥 1기때처럼 그데로 해줬으면 좋겠는데 ㅠ제발 우리곁에 떠나지마요 ㅠ안가면 안되나? 보고싶을 거예요ㅠ,1
33331,어설픈 택시드라이버 아류영화.,1
33332,여배우가 글래머라는 걸 감안해서..,1
33333,님들 여제셋 카여잡으면 줌?,0
33334,[링크]링크스킬 질문이요.,0
33335,이게 왜 5점이지;;;,1
33336,이거 한벌옷 가격 다시 내려갈까요??,0
33337,fuck,1
33338,전쟁의 참혹함과 인간의 살기위한 처절한 몸부림을 볼 수 있었던 영화...,1
33339,생각보다 별로,1
33340,HN,1
33341,♥♥♥,1
33342,귀엽죠?,0
33343,시즌1볼때도 머리싸움안하고 대가리(머릿수)싸움하는거보고 더럽다보기싫다햇엇다 근데 유일하게 홍진호만이 지니어스라는 표현에 맞게 정정당당하게 전략적으로 승리를하는것을봣다 그래서 시즌2도봣는데 시즌2는 6화가 완결인거같다 더이상더러워서못보겟다 상금이아깝다,1
33344,왠만하면 1점 안주는데 이건 시간아깝다,1
33345,4.44만들긔~ 지금 Cgv에서하는데 볼까말까 생각중ㅋ,1
33346,"스토리 구성이 빈약하며, 재미없다.",1
33347,와우 지구가멈추는날이 똥쪼가리였다면 이건 전체적인똥입니다. 보지마십시요,1
33348,제목 그대로ㅠㅠ,1
33349,에픽템 레전드템 강화비용 같나요?,0
33350,메M 캐릭중 하나는 pc메이플 유니온에 넣을 수도 있다고 들었는데 pc-모바일 중복 캐릭은 안되나요?,0
33351,고잉메리와의 추억은 원피스와 나이를 같이 먹은 우리들한테도 있재,1
33352,"유덕화, 오천련, 모터사이클, 라스트씬... 홍콩느와르의 꽃!",1
33353,코디어떰?,0
33354,"잔잔한 영상으로 시각과 청각을 힐링시켜준건 좋았으나 딱 20,30대 여성들이나 좋아할법한 진부한 스토리와 젊은 여자들의 로망 유럽 파리배경 늙고 한물간 여주에게 하늘에서 뚝떨어진 존잘 능력남 남주 배경 유럽 배우 일본인만 다른 흔한 김치드라마 스토리",1
33355,따뜻하고 좋은 영화네요. 감동적입니다!,1
33356,요 근래 본 영화 중에 가장 좋은 영화를 본 것 같습니다,1
33357,학교에서 빌려 봤는데 정말 재미있었음,1
33358,강한자만 살아남는 80년대,0
33359,축에도 못 끼는 어중간한 집착!!,1
33360,너무지루하고 재미없는 영화였어요.반전없고 잔인하고..아이덴티티 비슷한거보려고 시간내서봤는데..낚였네요 평점에..보지마세요.,1
33361,우트레전가믄 깡공오르나요,0
33362,스카) 120제 완드 맥강 급처,0
33363,힘들다 보기가,1
33364,유니온섭 스라벨마라벨좀 사줘요,0
33365,요즘 젤 볼만한 드라마인거같아요 ~~백진희랑 박서준 분량좀 늘여주세요 ㅠㅠ,1
33366,팔라딘 하이퍼 패시브 좀 알려주세요,0
33367,샷의 연결이 아닌 충돌만큼이나 거룩한 제목 또한 인상적이구려,1
33368,패파 140 보상 얼마에 구매하는게 적당함?,0
33369,정말 신선하군요... 감동도 있고 여주인공도 이쁘고 ㅋ,1
33370,왜? 리얼하고 재미있는데?,1
33371,초딩 이하 시청.,1
33372,복수담 드라마치고 너~무~~ 재미없어~~요! 복수시작하기까지도 너무 지루하게 길게 끌고 가더니 복수도 머 통쾌한 맛도 없어요 노란복수초랑 비교해서 이번 드라마는 실망이에요 시청자가 재미있게 볼 수 있는 드라마를 만들어 주시길요,1
33373,TV에서 상영했어도 좋았을 듯한 영화~,1
33374,나 진짜 웬만해선 다 재밌게 보는 편인데 진짜 보는 내내 언제 끝나나 개답답했다. 와 그래도 좀 지나면 재밌겠지 했는데 시나리오가 진짜 개 쓰레기 ㅋㅋㅋ 와 진짜 이건 어느 배우가 와도 망할 수 밖에 없다. 이 글 쓸라고 일부러 로긴했네 -_-,1
33375,실존의 주제를 이렇게 유머러스하면서도 진중하게 다룬 작품은 많지 않은것 같다,1
33376,재수 옴붙은 3총사가 총을 훔쳐서 한탕을 노린다...? 록 스탁 앤 투 스모킹 배럴즈ㅋ,1
33377,"90년대 영화인줄,,, 늑대가 딱히 사람 안죽일 수 있었는데 어이없게 괴물만들어 놓음 .... 아만다 진짜 예쁨",1
33378,재밍네,1
33379,우웩 이거 뭐야 이건 좀 아닌데 평점이 ㅉㅉ,1
33380,깔끔하지못한시나리오.,1
33381,TV에서 하는거 봤는데 못봐주겠더라 ㅋㅋ,1
33382,너무 재미없어서 중간에 나오고 싶었름,1
33383,이해를...,1
33384,완전웃겨ㅋ 대박웃겨!!,1
33385,"참... 후진 감성팔이와 강간미화, 남자가봐도 여성비하와 엉터리 연출, 대사로 그냥 처발처발해놓은 3류작... 강혜정 몸때문에 봣다 어휴 한심해",1
33386,영화 보는내내 계속 울었어요 ㅠㅠㅠㅠ,1
33387,멍눈이랑 어울리는 남자헤어는?,0
33388,국내 판타지 영화중에는 최고봉의 효시를 이룬 작품이 아닌가 싶다..,1
33389,"어린이,어른 상관없이 볼수있는 스피드한 애니메이션",1
33390,재밌군..,1
33391,다른직업도 다똑같이힘든데? 왜삼성만뭐라할까,1
33392,와닿는 부분이 많아서 좋았다.,1
33393,"인도영화 특징은 어쩔 수 없다 치고, 너무 답답한 전개와 개뜬금없는 내용 참을 수 없는억지스러움",1
33394,좋은데 왠지 슬프다,1
33395,일본인 팼다 뭐 그런걸 떠나서 웬만하면 중국영화는 평점 높게 안 주는데 괜찮은 영화인듯,1
33396,미백쿠폰 어디서 사나요???,0
33397,"8점 주고 싶지만 평점이 낮아 좀 높혀드립니다.스토리도 나름 짜임세 있고,반전도 훈륭했다 다만 .. 마지막 추격신이 너무 허술해 . . 그래도 이정도면 킬링타임용으로는 괜찮은듯",1
33398,좋아ㅇ,1
33399,채널돌리다 봤는데 재미있었다,1
33400,그런데 이거 개봉도하네?,1
33401,졸잼.. 꿀잼... 짱,1
33402,박평식 따위가 스팅에 이 영화를 빗대다니. 평론가로서의 자질이 의심스럽다. 굉장히 지루하고 연출도 정신없다. 다만 호화로운 캐스팅을 통한 훌륭한 연기만 있을 뿐. 이만큼 거품낀 영화는 드물것.,1
33403,가드직 종류가 어떻게 되나요,0
33404,자각과 깨달음의 무서움!!,1
33405,바닷가를 조심해라 상어조심해라 이거 말곤 없음,1
33406,1점도 아깝다 평쓰는 것도 귀찮다 보는 내내 오글거려서 손발사라지는 줄 알았다,1
33407,만든 이유가 뭐여?,1
33408,2번째줄 초큡 1방컷,0
33409,내가 제일 좋아하는 드라마 시즌 2 강추,1
33410,‘장 르노’ ‘히로스에 료코’의 기대감에 ‘제라르 크라브지크’ 구멍은 미처 확인하지 못했다.,1
33411,복귀했는데,0
33412,좋네요.,1
33413,20:55 카힐라 고정팟 랏격 한분 모셔요~!!,0
33414,내생에첨으로 관람후기쓴다쓰레기같은영화. 아들새끼 때문에영화보기힘들었고 엄마하고딸도 이해할수없다. 지들이죽는다는데끝까지도덕 차리고있더라 아들.아내.딸로인해 아비가 어떤상황에쳐햇는지 눈똑바로뜨고봐라 내인생최고의 쓰레기영화,1
33415,자사권 넘 딸리는데,0
33416,뉴비입니다. 계정연동질문있는데 알려주세요,0
33417,친구랑보다가지루해서때려쳤는데 혼자있을때보니까 아왜이리재밌엉 여주인공이뿌넹,1
33418,육일승천기 영화들은 안보는게 답이다.... 괜히 친일파들의 댓글놀이에 놀아나지 말자,1
33419,아무 생각없이 보는게 나을것 같았다...,1
33420,우트 vs 문신파프,0
33421,진짜 감독 쏴죽이고싶다,1
33422,중간에 느낌 이상할때 그만 봤어야 됬는데...,1
33423,재가 된 초안을 미저리 입에 처 넣을 때 통괘함!!!진심 심장 쫄깃하게 해주는 고전 명작.,1
33424,"최악, 1점도 아까운 영화",1
33425,테두리랑 잠재등급 질문,0
33426,정말..각기 다른 이야기들이 맞물려 돌아가는 모습!!,1
33427,세명의 상중하의 가정수준에서 큰 힘을 가졌을때 그들의 힘에대한 제어능력.. 다크나이트와 함께 최고의 히어로물,1
33428,가장 칭찬 받을 사람은?? 캐스팅감독이다!!,1
33429,문근영이 시각장애인 연기를 하기엔 너무 부족했던 것 같다....배우들의 연기때문에 볼때 몰입을 못했다.내용도 너무 발리 끝내려는 듯이 보여서 별루였다.지금 나오는 드라마가 더 나은것 같다,1
33430,조승우 때문에 보긴봤는데 영화 진짜.. 볼건 배우들 연기뿐이네 스토리도 연출도 음악도 배우들빼고 다 구리다.,1
33431,재밋다 반더랑 나머지애들이짜고치는데 영화끝나기직전에 진짜스마일리 등장 스포잼,1
33432,좋음...좋아요..,1
33433,보스장신구 선택상자 질문,0
33434,"사람과 사람, 위태로운 관계의 출발이 어떻게시작되는지 보여주는 수작.",1
33435,여배우들이넘못생김....,1
33436,나이가 먹어갈수록 아름다운 배우..장만옥 정말 대단..,1
33437,최고로 치는 몇편 안되는 국내영화 중 한편...일단 시나리오가 완전 좋고 조승우 연기와 밴드 멤버 모두 퍼펙트...거기에 기대 하지 않았던 신민아 까지...,1
33438,아케인 이거 얼마 극극잡 매물없움,0
33439,우트22셋기준 전사추천좀요,0
33440,자본이라는 힘아래 자유로운 자란 누구인가? 영화속 인물들은 아니군요..,1
33441,우리 그분이 찍으신거라면서요 엉엉,1
33442,색계 대려와,1
33443,흔들릴지언정 꺾이진 않으리라,1
33444,롱테이크 인데도 영화 화면이 상당히 좋네요 편집도 좋고 개인적으로 개쩌는 영화중 하나라 생각함,1
33445,"명작, 다시 봐도 명작.",1
33446,이거 기다리는 재미루 살았던 기억이~,1
33447,약하다. 뭐니?,1
33448,전한가인이 제일 조은데..이쁘잔아요 나장수도 좋고..,1
33449,정말 말 그대로 '쇼'하는 영화..,1
33450,영화상영 내내 곳곳에서 터져나오는 실소. 코미디로 생각하고 보면 의외로 괜찮을지도,1
33451,덕분에 신티클로스에 관하여 찾아보고 크리스마스의 변질을 알게됨.,1
33452,OOO영화 ㅇㅇ,1
33453,당시 한국 멜로의 멍청함을 보여준다,1
33454,요즘세상에 민지수처럼사는여자가어디있나요 짜증나는드라마네요 첨엔잘보다가지금은짜증나서 안봐요,1
33455,초반엔 잼있었는데 후반부로 갈수록 러브스토리에 치중하다보니까 많이루즈해젔던것 같습니다,1
33456,웃음길드 섹마 << 보스 구경꾼,0
33457,맨밑에 님 수준참..-_-; 이런 수작을 단지 야한장면 보려고..,1
33458,감독의 상상속 장난 -- 전혀 노철학,1
33459,홍콩영화의 내리막길이 본격적으로 열리면서 나온 대표적인 영화,1
33460,토벤용사 길드에서 행메하실분❤️,0
33461,황제펭귄 멋있다.,1
33462,"봐도 봐도 명작이다. 음악부터 영상미, 배우들의 명연기..나쁜 인간들은 그렇게 잘사는데 죄없는 사람들은 왜 그렇게 일찍 갈까..",1
33463,관통률? 명중률?,0
33464,평론가들 딱보니깐 별점 대충 그냥 높게 준거네ㅋㅋㅋ 아니면 평론가 평점보다 네티즌 평점이 더 높을리가 없엌ㅋㅋ,1
33465,독립영화 라 기대안햇는데 재밌네요~,1
33466,와 이연서님 신인답지 않은 연기력 잘 봤습니다 다음 작품에서 또 뵙길 바랍니다,1
33467,역의 캐논,1
33468,"개그가 재미있는것도, 볼만한것이 있는것도 아니다. 아직도 이런 슬랩스틱류 개그가 통할줄알다니",1
33469,캐릭터 헤어 성형 추천좀 해주세요,0
33470,짝퉁상영 하면 안됩니다.,1
33471,아케인필드에 140제끼거나 포도 둘둘 볼때마다 너무힘들다,0
33472,진짜 무서울것같이 뻥튀겨 놓더만.... 고작 등장하는것이라곤...무섭지도 않음,1
33473,Good,1
33474,... 저는 이런영화는 질색이라서..,1
33475,설정만 띠고 보면 그 시절 완벽했던 블록버스터. 대통령이 아닌 전직군인출신 아버지로 봐주길.,1
33476,나도 야동으로 보고 끄려다가 보다보니 재밌어서 끝까지 봤는데 ㅋㅋㅋㅋㅋㅋㅋㅋ 주인공 여자 몸매 후덜덜함 ㅎㄷㄷ 재밌음,1
33477,본캐로 키울 직업 좀 알려주세요 메잘알님들아,0
33478,좋네..ost도 괜찮고.,1
33479,[4점] 제 스타일은 아니네요 보다 지루해서 그만봤어요,1
33480,현질 그만 할랬더니.. 마네킹 ㅠㅠ,0
33481,비디오 물이냐 동시상영물이냐 ~ 넌 정체가 모냐,1
33482,이볼빙 시스템 코인 효율 질문,0
33483,지루하다..1점준거중 한국영화는 죄다 10점준 매미OO있네,1
33484,캬~ 살기 위해 인질극까지 하지만 문은 꼭 손수 열어야 한다는 굳은 의지!,1
33485,막 걸음마 뗀 3세부터 초등학교 1학년생인 8살용영화.ㅋㅋㅋ...별반개도 아까움.,1
33486,영화 너무 재밌어요^^ 내가 잊어버린 다른 삶을 통해 지금의 나를 돌아보게 되네요~,1
33487,"이해는 무시하고. 뿌시고, 터지는거에 투자한 영화",1
33488,어렸을때 친구랑 봤던 기억이있는데 그때 왜 좋아했는지 모르겠음,1
33489,나도 걸릴 줄 알았죠?,1
33490,메린인데욥 거래소..노말탬,0
33491,불편함은 어디서 기인하는가? 연출? 각본? 상스런 의도? 시아란 힌즈는 늘 반갑다.,1
33492,영화 자체는 죄가 없지만 김치년 기준으로 김치된장녀 마인드로 이해하고 마치 자신이 서양여자들 정서를 이해한다는 듯이 착각하는 된장녀들 때문에 1점 드림,1
33493,평균회귀?,0
33494,"영웅을 소재로 한 영화이면, 영웅답거나,혹은 색다르거나...아니면 그린호넷처럼 코미디거나...",1
33495,소재가 독특하며 재미났어요~~,1
33496,난 일본정서랑.. 안맞는듯 보는 유치해...,1
33497,기대이하 보는내내어지럽고 짜증,1
33498,"노래 좋고, 무엇보다 찌질하지 않고 참신하다.",1
33499,어렷을떄 강시가 장난아니게 무서웟다능 ㅠ_ㅠ,1
33500,왜 0점은 못주냐,1
33501,#블루# 길드원 모집,0
33502,"로코는 배우가 반 이상이라고 생각하면 이 영화가 딱임. 상영시간도 짧고, 전개도 빠르다. 내가 본 프랑스 영화 중에 제일 통속적인데 다른 말로 하면 그 만큼 이질감 없이 볼 수 있다는 뜻. 그나저나 여주인공 무슨 여신인 줄. ..",1
33503,메린이 토드 공부 좀 도와주세요ㅠㅠㅠㅠ,0
33504,한국 나오길래 잘 보려고 했는데 진짜 재미없다. 그리고 중국 로맨틱 코메디 이해불가,1
33505,'예술가라면',1
33506,어렸을때 무섭게봄 ㅡㅡㅋㅋ,1
33507,재밌다.,1
33508,ㄴ,1
33509,7광구보단 낫지만 김하늘 연기력 빼고는 볼게 없었던 영화 그야말로 기초도 없고 치밀함도 없는 그냥 그런 영화,1
33510,이 소울여기다 넣어도되나요?,0
33511,가족들과 함께 보아서 더욱 좋았던 영화입니다. 오랜만에 보았던 가슴 따뜻한 감동적인 영화예요 :-):-) :-),1
33512,이거 어떻게 해결해요?,0
33513,봐도봐도 여운이 남는 최고의 영화,1
33514,다른나라 이야기인데도 감동적이었던 영화,1
33515,스카니아 템 구합니다,0
33516,앨리시움서버 위시그 14.4억,0
33517,굿바이 레닌 표절인것은 이해하는데 왜 뒤로 갈수록 재미없어지냐,1
33518,탄탄하고 묵직한 영화. 약간의 유머러스함까지 갖춰 따분하지 않았다.,1
